"File","Line","Column","Message","RuleId"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","12","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","12","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","14","10","'Card' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","14","16","'CardHeader' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","14","28","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","14","39","'CardContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\operation\rough-map\RoughMapManagementClient.tsx","24","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\page.tsx","12","2","'Server' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\page.tsx","16","2","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\page.tsx","17","2","'Settings' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\page.tsx","18","2","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\sanctn\WorkflowHubClient.tsx","2","10","'useQuery' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\sanctn\WorkflowHubClient.tsx","14","2","'ShieldAlert' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\sanctn\WorkflowHubClient.tsx","17","2","'Settings' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\sanctn\WorkflowHubClient.tsx","21","2","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\sanctn\WorkflowHubClient.tsx","40","10","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","11","3","'Pencil' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","13","3","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","14","3","'Folder' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","19","3","'XCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","26","3","'ShieldAlert' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","27","3","'Zap' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","29","3","'Database' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","30","3","'Binary' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","31","3","'Workflow' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","32","3","'Contact2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","50","10","'FormField' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","51","10","'Label' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","53","10","'Textarea' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","77","10","'isPending' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","179","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","219","14","'e' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","250","14","'e' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","285","33","'auth' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\SecurityHubClient.tsx","297","14","'e' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\components\SecurityMatrixVisualizer.tsx","8","2","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\components\SecurityMatrixVisualizer.tsx","12","2","'ShieldAlert' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\authority\components\SecurityMatrixVisualizer.tsx","15","2","'Trash2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","15","2","'Info' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","17","2","'Circle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","21","2","'Zap' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","22","2","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","24","2","'LayoutGrid' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","25","2","'Box' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","26","2","'Binary' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","28","2","'SearchCode' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","30","2","'Milestone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","31","2","'Fingerprint' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","32","2","'RotateCcw' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","33","2","'ArrowRightCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","34","2","'Monitor' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\dept-authority\page.tsx","36","2","'Contact2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","6","2","'Pencil' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","11","2","'ShieldCheck' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","16","2","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","20","2","'Milestone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","22","2","'RotateCcw' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","23","2","'ShieldAlert' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","24","2","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","25","2","'Layers' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","26","2","'Box' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","28","2","'Workflow' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","30","2","'SearchCode' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","31","2","'Building2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","32","2","'Contact2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","43","10","'HubStatusBadge' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","52","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\group\page.tsx","52","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\login-policy\LoginPolicyAdminClient.tsx","13","10","'Label' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\login-policy\LoginPolicyAdminClient.tsx","72","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\login-policy\LoginPolicyAdminClient.tsx","102","14","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","15","2","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","17","2","'LayoutGrid' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","18","2","'Box' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","21","2","'Network' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","23","2","'Building2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","24","2","'Contact2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","25","2","'Fingerprint' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","26","2","'RotateCcw' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","27","2","'ShieldAlert' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","28","2","'Globe' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","30","2","'Milestone' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","31","2","'ArrowRightCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","32","2","'Monitor' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","33","2","'Settings' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","34","2","'Calendar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","45","10","'HubStatusBadge' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","54","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\security\role\page.tsx","54","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","14","3","'Users' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","15","3","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","16","3","'MousePointer2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","17","3","'AlertTriangle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","18","3","'TrendingUp' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","21","3","'Zap' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","22","3","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","25","3","'BarChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","30","3","'Server' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","31","3","'ZapOff' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","50","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","50","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\AdminStatsClient.tsx","295","9","'colorMap' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\GenericStatsClient.tsx","14","2","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\GenericStatsClient.tsx","15","2","'MousePointer2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","9","3","'PieChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","10","3","'LineChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","16","3","'TrendingUp' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","20","3","'Search' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","25","3","'ClipboardList' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","30","29","'StatsDto' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","33","3","'BarChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","34","3","'Bar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","39","16","'RechartsLineChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","40","3","'Line' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","72","39","'isDataLoading' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\IntelligenceHubClient.tsx","78","37","'isSurveyLoading' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\stats\page.tsx","38","12","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","4","10","'useQuery' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","4","20","'useMutation' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","5","10","'Card' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","5","16","'CardHeader' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","5","28","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","5","39","'CardContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","15","3","'FileText' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","19","3","'Filter' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","22","3","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","23","3","'Trophy' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","30","3","'Settings' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","33","3","'ArrowRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","55","9","'queryClient' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","56","11","'toast' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","71","9","'selectedSurvey' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\SurveyHubClient.tsx","305","33","'active' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","3","10","'useState' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","3","20","'Suspense' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","7","10","'Card' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","7","16","'CardContent' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","7","29","'CardDescription' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","7","46","'CardHeader' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","7","58","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","2","'PieChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","12","'Target' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","25","'ArrowUpRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","39","'Search' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","53","'Loader2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","10","62","'Sparkles' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","11","10","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\hub\SurveyHubClient.tsx","11","17","'ShieldCheck' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\manage\page.tsx","8","10","'Badge' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\manage\page.tsx","9","34","'Calendar' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\manage\page.tsx","9","44","'User' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","6","49","'OnlinePollItemDto' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","17","2","'CheckCircle2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","20","2","'Users' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","23","2","'PieChart' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","26","2","'Target' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","27","2","'ChevronRight' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","45","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","73","11","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\OnlinePollAdminClient.tsx","106","11","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","12","2","'BarChart3' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","13","2","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","14","2","'AlertCircle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","20","10","'motion' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","20","18","'AnimatePresence' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","22","10","'Progress' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\polls\participate\OnlinePollParticipateClient.tsx","50","11","'error' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\survey\stats\page.tsx","22","41","'CardTitle' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\AuditTimelineClient.tsx","24","10","'HubMetricGrid' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\AuditTimelineClient.tsx","34","16","'setPage' is assigned a value but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\TimelineItem.tsx","7","3","'LogIn' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\TimelineItem.tsx","8","3","'UserRound' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\TimelineItem.tsx","9","3","'Settings' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\TimelineItem.tsx","13","3","'SearchCode' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\audit\TimelineItem.tsx","16","3","'CheckCircle2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\banner\BannerAdminClient.tsx","5","20","'useQueryClient' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\banner\BannerAdminClient.tsx","15","10","'FormField' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\banner\BannerAdminClient.tsx","29","2","'CheckCircle2' is defined but never used.","@typescript-eslint/no-unused-vars"
"D:\project\egov-enterprise\frontend\src\app\admin\system\banner\BannerAdminClient.tsx","31","2","'Clock' is defined but never used.","@typescript-eslint/no-unused-vars"
